anime_id,top 10 cosine similarities 
32859,"[(17949, 1.0), (30745, 1.0), (9930, 1.0), (10445, 1.0), (6399, 1.0), (10050, 1.0), (6401, 1.0), (32953, 1.0), (14951, 1.0), (31780, 1.0)]"
33523,"[(29757, 0.99999999999999978), (8659, 0.99999999999999978), (22469, 0.99999999999999978), (15653, 0.99999999999999978), (22467, 0.99999999999999978), (24315, 0.99999999999999978), (8773, 0.99999999999999978), (9910, 0.99999999999999978), (22473, 0.99999999999999978), (8772, 0.99999999999999978)]"
24791,"[(1030, 1.0), (4586, 1.0), (15547, 1.0), (8783, 1.0), (9558, 1.0), (9900, 1.0), (28921, 1.0), (6518, 1.0), (8949, 1.0), (22443, 1.0)]"
18191,"[(1030, 1.0), (4586, 1.0), (15547, 1.0), (8783, 1.0), (9558, 1.0), (9900, 1.0), (28921, 1.0), (6518, 1.0), (8949, 1.0), (22443, 1.0)]"
24795,"[(1030, 1.0), (4586, 1.0), (15547, 1.0), (8783, 1.0), (9558, 1.0), (9900, 1.0), (28921, 1.0), (6518, 1.0), (8949, 1.0), (22443, 1.0)]"
28551,"[(4515, 0.99999999999999978), (32728, 0.99999999999999978), (11693, 0.99999999999999978), (9279, 0.99999999999999978), (28585, 0.99999999999999978), (30926, 0.99999999999999978), (32255, 0.99999999999999978), (31003, 0.99999999999999978), (26291, 0.99999999999999978), (26237, 0.99999999999999978)]"
31882,"[(29757, 0.99999999999999978), (8659, 0.99999999999999978), (22469, 0.99999999999999978), (15653, 0.99999999999999978), (22467, 0.99999999999999978), (24315, 0.99999999999999978), (8773, 0.99999999999999978), (9910, 0.99999999999999978), (22473, 0.99999999999999978), (8772, 0.99999999999999978)]"
20109,"[(22789, 0.99999999999999978), (29787, 0.99999999999999978), (10521, 0.99999999999999978), (254, 0.99999999999999978), (3841, 0.99999999999999978), (6956, 0.99999999999999978), (31953, 0.99999999999999978), (4811, 0.99999999999999978), (18119, 0.99999999999999978), (255, 0.99999999999999978)]"
6568,"[(9925, 1.0), (25259, 1.0), (3776, 1.0), (31914, 1.0), (31867, 1.0), (30054, 1.0), (33736, 1.0), (33840, 1.0), (33836, 1.0), (18617, 0.70710678118654746)]"
18731,"[(199, 0.86602540378443871), (9584, 0.86602540378443871), (30944, 0.86602540378443871), (12917, 0.75), (5535, 0.75), (26359, 0.75), (360, 0.75), (7252, 0.75), (11561, 0.75), (6261, 0.75)]"
8416,"[(33994, 1.0), (1015, 1.0), (2424, 1.0), (9023, 1.0), (5710, 1.0), (2518, 1.0), (2954, 1.0), (9340, 1.0), (1684, 1.0), (5947, 1.0)]"
8417,"[(33994, 1.0), (1015, 1.0), (2424, 1.0), (9023, 1.0), (5710, 1.0), (2518, 1.0), (2954, 1.0), (9340, 1.0), (1684, 1.0), (5947, 1.0)]"
8403,"[(5365, 1.0), (6211, 1.0), (29093, 1.0), (1520, 1.0), (2405, 1.0), (2213, 1.0), (1373, 1.0), (1983, 1.0), (1521, 1.0), (10448, 1.0)]"
30892,"[(27457, 0.99999999999999978), (27459, 0.99999999999999978), (27463, 0.99999999999999978), (31698, 0.99999999999999978), (3434, 0.81649658092772592), (32660, 0.81649658092772592), (31898, 0.81649658092772592), (32221, 0.81649658092772592), (1030, 0.70710678118654746), (4586, 0.70710678118654746)]"
12371,"[(572, 0.99999999999999978), (2890, 0.99999999999999978), (2286, 0.99999999999999978), (2488, 0.99999999999999978), (4726, 0.99999999999999978), (1205, 0.99999999999999978), (5041, 0.99999999999999978), (4798, 0.99999999999999978), (4191, 0.99999999999999978), (2264, 0.99999999999999978)]"
8184,"[(10629, 1.0), (4921, 1.0), (2671, 1.0), (4071, 1.0), (3624, 1.0), (22359, 1.0), (6909, 1.0), (3493, 1.0), (3811, 1.0), (2715, 1.0)]"
8183,"[(10629, 1.0), (4921, 1.0), (2671, 1.0), (4071, 1.0), (3624, 1.0), (22359, 1.0), (6909, 1.0), (3493, 1.0), (3811, 1.0), (2715, 1.0)]"
8182,"[(33702, 0.99999999999999978), (4983, 0.81649658092772592), (1085, 0.81649658092772592), (1163, 0.81649658092772592), (10629, 0.70710678118654746), (4921, 0.70710678118654746), (2671, 0.70710678118654746), (4071, 0.70710678118654746), (3624, 0.70710678118654746), (22359, 0.70710678118654746)]"
3637,"[(5945, 0.99999999999999978), (1673, 0.99999999999999978), (3190, 0.99999999999999978), (1257, 0.81649658092772592), (516, 0.81649658092772592), (6154, 0.81649658092772592), (10999, 0.81649658092772592), (5290, 0.81649658092772592), (1985, 0.81649658092772592), (9834, 0.81649658092772592)]"
28983,"[(3752, 0.99999999999999978), (5267, 0.99999999999999978), (6554, 0.99999999999999978), (2707, 0.99999999999999978), (3812, 0.99999999999999978), (13679, 0.99999999999999978), (9789, 0.99999999999999978), (29863, 0.99999999999999978), (9395, 0.99999999999999978), (22249, 0.99999999999999978)]"
33273,"[(13469, 1.0), (15159, 1.0), (32607, 1.0), (15431, 1.0), (23439, 1.0), (31144, 1.0), (32190, 1.0), (30088, 1.0), (17637, 1.0), (33240, 1.0)]"
9343,"[(33082, 1.0), (33080, 1.0), (4810, 1.0), (5136, 1.0), (4856, 1.0), (4854, 1.0), (4855, 1.0), (29255, 1.0), (3389, 1.0), (5583, 1.0)]"
31258,"[(22419, 1.0), (28085, 1.0), (8928, 1.0), (33449, 1.0), (22841, 1.0), (29956, 1.0), (30341, 1.0), (31309, 1.0), (28639, 1.0), (30336, 1.0)]"
10435,"[(2224, 0.86602540378443871), (3081, 0.86602540378443871), (520, 0.81649658092772592), (10152, 0.81649658092772592), (15411, 0.81649658092772592), (13833, 0.81649658092772592), (9943, 0.81649658092772592), (819, 0.81649658092772592), (2052, 0.81649658092772592), (15717, 0.81649658092772592)]"
10044,"[(3305, 0.99999999999999978), (7113, 0.99999999999999978), (2157, 0.99999999999999978), (1631, 0.99999999999999978), (4232, 0.99999999999999978), (2215, 0.99999999999999978), (7839, 0.99999999999999978), (4387, 0.99999999999999978), (5131, 0.99999999999999978), (21575, 0.99999999999999978)]"
6447,"[(890, 1.0), (2268, 1.0), (2337, 1.0), (1212, 1.0), (1347, 1.0), (568, 1.0), (286, 1.0), (3561, 1.0), (956, 1.0), (561, 1.0)]"
29467,"[(3752, 0.99999999999999978), (5267, 0.99999999999999978), (6554, 0.99999999999999978), (2707, 0.99999999999999978), (3812, 0.99999999999999978), (13679, 0.99999999999999978), (9789, 0.99999999999999978), (29863, 0.99999999999999978), (9395, 0.99999999999999978), (22249, 0.99999999999999978)]"
9665,"[(5273, 1.0), (34178, 1.0), (17819, 1.0), (31559, 1.0), (10346, 1.0), (2316, 1.0), (33031, 1.0), (3874, 1.0), (9916, 1.0), (17092, 1.0)]"
9540,"[(33994, 1.0), (1015, 1.0), (2424, 1.0), (9023, 1.0), (5710, 1.0), (2518, 1.0), (2954, 1.0), (9340, 1.0), (1684, 1.0), (5947, 1.0)]"
30202,"[(17949, 1.0), (30745, 1.0), (9930, 1.0), (10445, 1.0), (6399, 1.0), (10050, 1.0), (6401, 1.0), (32953, 1.0), (14951, 1.0), (31780, 1.0)]"
10210,"[(2661, 0.99999999999999978), (3727, 0.99999999999999978), (3738, 0.99999999999999978), (3737, 0.99999999999999978), (3638, 0.99999999999999978), (3313, 0.99999999999999978), (2749, 0.99999999999999978), (28105, 0.99999999999999978), (2501, 0.99999999999999978), (4086, 0.99999999999999978)]"
31868,"[(2661, 0.99999999999999978), (3727, 0.99999999999999978), (3738, 0.99999999999999978), (3737, 0.99999999999999978), (3638, 0.99999999999999978), (3313, 0.99999999999999978), (2749, 0.99999999999999978), (28105, 0.99999999999999978), (2501, 0.99999999999999978), (4086, 0.99999999999999978)]"
16786,"[(16796, 1.0), (16790, 1.0), (184, 0.89442719099991586), (18271, 0.89442719099991586), (18295, 0.86602540378443871), (16668, 0.86602540378443871), (4406, 0.86602540378443871), (4183, 0.86602540378443871), (32898, 0.86602540378443871), (30061, 0.86602540378443871)]"
24881,"[(1030, 1.0), (4586, 1.0), (15547, 1.0), (8783, 1.0), (9558, 1.0), (9900, 1.0), (28921, 1.0), (6518, 1.0), (8949, 1.0), (22443, 1.0)]"
32760,"[(6361, 0.99999999999999978), (21189, 0.99999999999999978), (30419, 0.99999999999999978), (28841, 0.99999999999999978), (19023, 0.99999999999999978), (21065, 0.99999999999999978), (21333, 0.99999999999999978), (671, 0.99999999999999978), (3819, 0.99999999999999978), (25833, 0.99999999999999978)]"
23611,"[(3752, 0.99999999999999978), (5267, 0.99999999999999978), (6554, 0.99999999999999978), (2707, 0.99999999999999978), (3812, 0.99999999999999978), (13679, 0.99999999999999978), (9789, 0.99999999999999978), (29863, 0.99999999999999978), (9395, 0.99999999999999978), (22249, 0.99999999999999978)]"
29743,"[(13469, 1.0), (15159, 1.0), (32607, 1.0), (15431, 1.0), (23439, 1.0), (31144, 1.0), (32190, 1.0), (30088, 1.0), (17637, 1.0), (33240, 1.0)]"
9177,"[(25303, 0.99999999999999978), (2112, 0.99999999999999978), (10573, 0.99999999999999978), (3791, 0.99999999999999978), (12875, 0.99999999999999978), (287, 0.99999999999999978), (4062, 0.99999999999999978), (13073, 0.99999999999999978), (3012, 0.99999999999999978), (2703, 0.99999999999999978)]"
10245,"[(6270, 0.99999999999999978), (9824, 0.99999999999999978), (6061, 0.99999999999999978), (11687, 0.99999999999999978), (586, 0.81649658092772592), (2165, 0.81649658092772592), (4095, 0.81649658092772592), (7621, 0.81649658092772592), (30967, 0.81649658092772592), (8162, 0.81649658092772592)]"
32237,"[(4114, 1.0000000000000002), (10842, 1.0000000000000002), (367, 1.0000000000000002), (32094, 1.0000000000000002), (2489, 1.0000000000000002), (5520, 1.0000000000000002), (18851, 1.0000000000000002), (5938, 1.0000000000000002), (5466, 1.0000000000000002), (17681, 1.0000000000000002)]"
29742,"[(13469, 1.0), (15159, 1.0), (32607, 1.0), (15431, 1.0), (23439, 1.0), (31144, 1.0), (32190, 1.0), (30088, 1.0), (17637, 1.0), (33240, 1.0)]"
6671,"[(708, 0.99999999999999978), (23703, 0.99999999999999978), (18229, 0.99999999999999978), (21039, 0.99999999999999978), (5014, 0.99999999999999978), (30925, 0.99999999999999978), (1942, 0.99999999999999978), (3317, 0.99999999999999978), (3381, 0.99999999999999978), (1466, 0.99999999999999978)]"
9447,"[(7420, 0.99999999999999978), (21557, 0.81649658092772592), (21027, 0.81649658092772592), (2235, 0.81649658092772592), (559, 0.81649658092772592), (7257, 0.81649658092772592), (31240, 0.70710678118654746), (9756, 0.70710678118654746), (11981, 0.70710678118654746), (11979, 0.70710678118654746)]"
33863,"[(33994, 1.0), (1015, 1.0), (2424, 1.0), (9023, 1.0), (5710, 1.0), (2518, 1.0), (2954, 1.0), (9340, 1.0), (1684, 1.0), (5947, 1.0)]"
32738,"[(22789, 0.99999999999999978), (29787, 0.99999999999999978), (10521, 0.99999999999999978), (254, 0.99999999999999978), (3841, 0.99999999999999978), (6956, 0.99999999999999978), (31953, 0.99999999999999978), (4811, 0.99999999999999978), (18119, 0.99999999999999978), (255, 0.99999999999999978)]"
27915,"[(25303, 0.99999999999999978), (2112, 0.99999999999999978), (10573, 0.99999999999999978), (3791, 0.99999999999999978), (12875, 0.99999999999999978), (287, 0.99999999999999978), (4062, 0.99999999999999978), (13073, 0.99999999999999978), (3012, 0.99999999999999978), (2703, 0.99999999999999978)]"
9905,"[(25303, 0.99999999999999978), (2112, 0.99999999999999978), (10573, 0.99999999999999978), (3791, 0.99999999999999978), (12875, 0.99999999999999978), (287, 0.99999999999999978), (4062, 0.99999999999999978), (13073, 0.99999999999999978), (3012, 0.99999999999999978), (2703, 0.99999999999999978)]"
18759,"[(25303, 0.99999999999999978), (2112, 0.99999999999999978), (10573, 0.99999999999999978), (3791, 0.99999999999999978), (12875, 0.99999999999999978), (287, 0.99999999999999978), (4062, 0.99999999999999978), (13073, 0.99999999999999978), (3012, 0.99999999999999978), (2703, 0.99999999999999978)]"
23721,"[(27539, 0.99999999999999978), (3751, 0.99999999999999978), (3720, 0.99999999999999978), (11073, 0.99999999999999978), (9291, 0.99999999999999978), (13935, 0.99999999999999978), (3755, 0.99999999999999978), (3201, 0.99999999999999978), (3202, 0.99999999999999978), (2647, 0.99999999999999978)]"
32345,"[(17949, 1.0), (30745, 1.0), (9930, 1.0), (10445, 1.0), (6399, 1.0), (10050, 1.0), (6401, 1.0), (32953, 1.0), (14951, 1.0), (31780, 1.0)]"
33344,"[(7771, 1.0000000000000002), (8704, 1.0000000000000002), (8782, 1.0000000000000002), (12789, 1.0000000000000002), (8730, 1.0000000000000002), (22393, 1.0000000000000002), (1049, 0.86602540378443871), (21833, 0.86602540378443871), (17901, 0.81649658092772592), (27539, 0.81649658092772592)]"
26303,"[(29357, 1.0000000000000002), (1049, 0.86602540378443871), (2456, 0.86602540378443871), (27789, 0.86602540378443871), (5420, 0.81649658092772592), (17901, 0.81649658092772592), (6361, 0.81649658092772592), (21189, 0.81649658092772592), (30419, 0.81649658092772592), (28841, 0.81649658092772592)]"
33728,"[(18115, 0.99999999999999978), (14513, 0.99999999999999978), (31741, 0.99999999999999978), (22097, 0.99999999999999978), (8086, 0.99999999999999978), (21235, 0.99999999999999978), (7436, 0.99999999999999978), (7364, 0.99999999999999978), (9690, 0.99999999999999978), (25431, 0.99999999999999978)]"
18071,"[(27693, 0.99999999999999978), (21121, 0.99999999999999978), (17895, 0.81649658092772592), (9074, 0.81649658092772592), (7647, 0.81649658092772592), (2419, 0.81649658092772592), (6987, 0.81649658092772592), (3306, 0.81649658092772592), (5904, 0.81649658092772592), (9496, 0.81649658092772592)]"
7803,"[(1030, 1.0), (4586, 1.0), (15547, 1.0), (8783, 1.0), (9558, 1.0), (9900, 1.0), (28921, 1.0), (6518, 1.0), (8949, 1.0), (22443, 1.0)]"
23185,"[(33994, 1.0), (1015, 1.0), (2424, 1.0), (9023, 1.0), (5710, 1.0), (2518, 1.0), (2954, 1.0), (9340, 1.0), (1684, 1.0), (5947, 1.0)]"
23187,"[(33994, 1.0), (1015, 1.0), (2424, 1.0), (9023, 1.0), (5710, 1.0), (2518, 1.0), (2954, 1.0), (9340, 1.0), (1684, 1.0), (5947, 1.0)]"
30267,"[(22789, 0.99999999999999978), (29787, 0.99999999999999978), (10521, 0.99999999999999978), (254, 0.99999999999999978), (3841, 0.99999999999999978), (6956, 0.99999999999999978), (31953, 0.99999999999999978), (4811, 0.99999999999999978), (18119, 0.99999999999999978), (255, 0.99999999999999978)]"
21025,"[(3089, 0.81649658092772592), (2881, 0.81649658092772592), (8584, 0.81649658092772592), (4210, 0.81649658092772592), (798, 0.66666666666666674), (31405, 0.66666666666666674), (21027, 0.66666666666666674), (1843, 0.66666666666666674), (3071, 0.66666666666666674), (24371, 0.66666666666666674)]"
29821,"[(32366, 0.99999999999999978), (31174, 0.99999999999999978), (2743, 0.99999999999999978), (5118, 0.99999999999999978), (32026, 0.99999999999999978), (6064, 0.99999999999999978), (1196, 0.99999999999999978), (13677, 0.99999999999999978), (3956, 0.99999999999999978), (12823, 0.99999999999999978)]"
29861,"[(33994, 1.0), (1015, 1.0), (2424, 1.0), (9023, 1.0), (5710, 1.0), (2518, 1.0), (2954, 1.0), (9340, 1.0), (1684, 1.0), (5947, 1.0)]"
29820,"[(32366, 0.99999999999999978), (31174, 0.99999999999999978), (2743, 0.99999999999999978), (5118, 0.99999999999999978), (32026, 0.99999999999999978), (6064, 0.99999999999999978), (1196, 0.99999999999999978), (13677, 0.99999999999999978), (3956, 0.99999999999999978), (12823, 0.99999999999999978)]"
29862,"[(33994, 1.0), (1015, 1.0), (2424, 1.0), (9023, 1.0), (5710, 1.0), (2518, 1.0), (2954, 1.0), (9340, 1.0), (1684, 1.0), (5947, 1.0)]"
29860,"[(33994, 1.0), (1015, 1.0), (2424, 1.0), (9023, 1.0), (5710, 1.0), (2518, 1.0), (2954, 1.0), (9340, 1.0), (1684, 1.0), (5947, 1.0)]"
33703,"[(33546, 1.0000000000000002), (30757, 1.0000000000000002), (34475, 1.0000000000000002), (2156, 1.0000000000000002), (33724, 1.0000000000000002), (21639, 0.86602540378443871), (3269, 0.86602540378443871), (15489, 0.86602540378443871), (10015, 0.86602540378443871), (27891, 0.86602540378443871)]"
30959,"[(30025, 0.99999999999999978), (10909, 0.99999999999999978), (6731, 0.81649658092772592), (21013, 0.81649658092772592), (28567, 0.81649658092772592), (26017, 0.81649658092772592), (16820, 0.81649658092772592), (29846, 0.81649658092772592), (26011, 0.81649658092772592), (1030, 0.70710678118654746)]"
30228,"[(10161, 0.99999999999999978), (3087, 0.99999999999999978), (3363, 0.99999999999999978), (3407, 0.99999999999999978), (2511, 0.99999999999999978), (11103, 0.99999999999999978), (16614, 0.99999999999999978), (5539, 0.99999999999999978), (7279, 0.99999999999999978), (2697, 0.99999999999999978)]"
9868,"[(29927, 0.99999999999999978), (26137, 0.99999999999999978), (26135, 0.99999999999999978), (24859, 0.99999999999999978), (30984, 0.99999999999999978), (29273, 0.99999999999999978), (26141, 0.99999999999999978), (25091, 0.99999999999999978), (26139, 0.99999999999999978), (32448, 0.99999999999999978)]"
16558,"[(3784, 1.0000000000000002), (2759, 1.0000000000000002), (2448, 1.0000000000000002), (19319, 1.0000000000000002), (3785, 1.0000000000000002), (22729, 1.0000000000000002), (13391, 1.0000000000000002), (24625, 1.0000000000000002), (25731, 1.0000000000000002), (32245, 1.0000000000000002)]"
17893,"[(32935, 0.89442719099991586), (28891, 0.89442719099991586), (20583, 0.89442719099991586), (170, 0.89442719099991586), (5941, 0.89442719099991586), (29755, 0.89442719099991586), (30364, 0.89442719099991586), (9077, 0.89442719099991586), (16514, 0.89442719099991586), (11917, 0.86602540378443871)]"
18271,"[(184, 0.99999999999999978), (10937, 0.9128709291752769), (181, 0.9128709291752769), (180, 0.9128709291752769), (5755, 0.9128709291752769), (1458, 0.9128709291752769), (18283, 0.9128709291752769), (10224, 0.9128709291752769), (6288, 0.89442719099991586), (2808, 0.89442719099991586)]"
26237,"[(4515, 0.99999999999999978), (32728, 0.99999999999999978), (11693, 0.99999999999999978), (9279, 0.99999999999999978), (28585, 0.99999999999999978), (30926, 0.99999999999999978), (32255, 0.99999999999999978), (31003, 0.99999999999999978), (26291, 0.99999999999999978), (28551, 0.99999999999999978)]"
9903,"[(1030, 1.0), (4586, 1.0), (15547, 1.0), (8783, 1.0), (9558, 1.0), (9900, 1.0), (28921, 1.0), (6518, 1.0), (8949, 1.0), (22443, 1.0)]"
8025,"[(33994, 1.0), (1015, 1.0), (2424, 1.0), (9023, 1.0), (5710, 1.0), (2518, 1.0), (2954, 1.0), (9340, 1.0), (1684, 1.0), (5947, 1.0)]"
11733,"[(33994, 1.0), (1015, 1.0), (2424, 1.0), (9023, 1.0), (5710, 1.0), (2518, 1.0), (2954, 1.0), (9340, 1.0), (1684, 1.0), (5947, 1.0)]"
11731,"[(33994, 1.0), (1015, 1.0), (2424, 1.0), (9023, 1.0), (5710, 1.0), (2518, 1.0), (2954, 1.0), (9340, 1.0), (1684, 1.0), (5947, 1.0)]"
31202,"[(6149, 1.0), (22993, 1.0), (30803, 1.0), (25589, 1.0), (7981, 0.89442719099991586), (22991, 0.89442719099991586), (22503, 0.89442719099991586), (29099, 0.89442719099991586), (30875, 0.89442719099991586), (33099, 0.89442719099991586)]"
27855,"[(1030, 1.0), (4586, 1.0), (15547, 1.0), (8783, 1.0), (9558, 1.0), (9900, 1.0), (28921, 1.0), (6518, 1.0), (8949, 1.0), (22443, 1.0)]"
17657,"[(3752, 0.99999999999999978), (5267, 0.99999999999999978), (6554, 0.99999999999999978), (2707, 0.99999999999999978), (3812, 0.99999999999999978), (13679, 0.99999999999999978), (9789, 0.99999999999999978), (29863, 0.99999999999999978), (9395, 0.99999999999999978), (22249, 0.99999999999999978)]"
8501,"[(24591, 1.0000000000000002), (28257, 1.0000000000000002), (19157, 1.0000000000000002), (28925, 1.0000000000000002), (26317, 1.0000000000000002), (32222, 1.0000000000000002), (34471, 1.0000000000000002), (12187, 0.81649658092772592), (15927, 0.81649658092772592), (32696, 0.81649658092772592)]"
